sample_id,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,NBR,NDBI,NDVI,NDWI,VH,VV,VV_minus_VH,angle
RS05_027,-0.010396001537870049,-0.04822760476739715,0.022206843521722412,-0.019930795847750864,-0.01574778931180315,-0.09842368319876971,-0.05536332179930796,0.06698961937716265,0.03543252595155709,0.11909265667051133,0.05536332179930796,0.24415224913494812,-0.041584006151480196,-0.0271280276816609,-0.05911572472126105,-0.2519646289888504,-0.07111111111111111,-0.022206843521722412,-0.10340638216070744,-0.05173394848135333,-0.022206843521722412,-0.010396001537870049,0.28444444444444444,0.31009611687812383,-0.0271280276816609,0.007443291041906958,0.16000000000000003,-0.13016532103037293,-0.017777777777777778,-0.16000000000000003,0.2519646289888504,-0.13588619761630144,-0.2069357939254133,-0.007443291041906958,0.0629911572472126,0.01574778931180315,-0.08882737408688965,-0.07111111111111111,-0.2679584775086506,-0.01574778931180315,0.19986159169550174,-0.003014225297962322,0.14173010380622836,0.019930795847750864,0.0629911572472126,-0.05911572472126105,-0.09356401384083046,-0.05536332179930796,-0.019930795847750864,-0.07535563244905807,0.2288965782391388,-0.008858131487889272,0.08421376393694734,0.08882737408688965,0.04822760476739715,0.16000000000000003,0.06698961937716265,-0.03844675124951941,0.16633602460592078,0.2288965782391388,0.024605920799692427,-0.16633602460592078,0.2364628988850442,0.012056901191849288,1582,637,230,352,187,690,2226,2930,2480,3242,0.5912736654281616,-0.22107335925102234,0.8597675561904907,-0.7514124512672424,-14.684065861416297,-8.462652587555185,6.221413273861112,38.05790710449219
RS05_028,0.03844675124951941,-0.05173394848135333,-0.05173394848135333,-0.022206843521722412,-0.03543252595155709,-0.14769703960015382,-0.07111111111111111,0.05536332179930796,-0.08882737408688965,0.17279507881584008,0.01574778931180315,0.2599000384467512,-0.06698961937716265,-0.08882737408688965,-0.11909265667051133,-0.28444444444444444,-0.10340638216070744,0.0005536332179930795,-0.07972318339100345,0.0271280276816609,0.0629911572472126,-0.01574778931180315,0.36472126105344094,0.40359861591695495,0.1085121107266436,-0.01384083044982699,0.16633602460592078,-0.14769703960015382,-0.008858131487889272,-0.13016532103037293,0.3014225297962323,-0.10340638216070744,-0.13016532103037293,-0.05536332179930796,0.03254133025759323,-0.003936947327950788,-0.0629911572472126,-0.17279507881584008,-0.19986159169550174,-0.03254133025759323,0.08882737408688965,-0.012056901191849288,0.08421376393694734,-0.008858131487889272,0.09356401384083046,-0.03254133025759323,-0.07111111111111111,-0.07111111111111111,-0.05173394848135333,-0.00024605920799692423,0.2069357939254133,0.003014225297962322,0.05911572472126105,0.041584006151480196,0.029773164167627833,0.019930795847750864,0.08882737408688965,-0.044844290657439445,0.13588619761630144,0.14173010380622836,0.044844290657439445,-0.10340638216070744,0.11374086889657825,0.010396001537870049,1520,627.5,318.5,457,251,760,2356,3069.5,3040,3426.5,0.6578050255775452,-0.3333333432674408,0.8474627733230591,-0.7386330962181091,-12.794954252619851,-6.378519703704081,6.41643454891577,43.097293853759766
RS05_029,0.004982698961937716,0.019930795847750864,-0.05911572472126105,0.08882737408688965,0.0629911572472126,-0.09356401384083046,-0.08421376393694734,0.1085121107266436,0.0005536332179930795,0.000984236831987697,0.07972318339100345,0.2599000384467512,-0.1085121107266436,-0.017777777777777778,-0.17937716262975778,-0.2069357939254133,-0.0629911572472126,-0.11909265667051133,-0.21413302575932336,0.07972318339100345,0.01574778931180315,-0.14769703960015382,0.22145328719723184,0.2069357939254133,0.044844290657439445,0.010396001537870049,0.24415224913494812,-0.2364628988850442,-0.2069357939254133,-0.07535563244905807,0.2519646289888504,-0.05536332179930796,-0.08421376393694734,-0.07972318339100345,0.019930795847750864,0.06698961937716265,-0.14173010380622836,-0.19986159169550174,-0.2288965782391388,-0.08421376393694734,0.08882737408688965,-0.19986159169550174,0.044844290657439445,0.05536332179930796,0.01384083044982699,0.022206843521722412,0.008858131487889272,0.06698961937716265,-0.13016532103037293,-0.007443291041906958,0.15378700499807765,-0.11374086889657825,0.022206843521722412,0.09356401384083046,0.14769703960015382,0.07972318339100345,0.06698961937716265,0.012056901191849288,0.13016532103037293,0.16633602460592078,0.09842368319876971,-0.029773164167627833,0.16633602460592078,-0.08882737408688965,1597,625,361,442,324,792,2531,3332,3086,3881,0.6631635427474976,-0.3179585635662079,0.8099706768989563,-0.7494331002235413,-15.689414506679636,-10.156015572726728,5.533398933952908,35.363346099853516
RS05_030,-0.008858131487889272,-0.07972318339100345,-0.04822760476739715,0.008858131487889272,0.022206843521722412,-0.15378700499807765,-0.041584006151480196,0.08421376393694734,0.022206843521722412,0.11374086889657825,0.0015378700499807767,0.24415224913494812,-0.07111111111111111,-0.03543252595155709,-0.11909265667051133,-0.28444444444444444,-0.1085121107266436,-0.044844290657439445,-0.12456747404844293,-0.0005536332179930795,0.041584006151480196,-0.044844290657439445,0.2288965782391388,0.3014225297962323,0.04822760476739715,0.0271280276816609,0.16000000000000003,-0.2069357939254133,-0.04822760476739715,-0.13016532103037293,0.1929104190695886,-0.1085121107266436,-0.16633602460592078,-0.11374086889657825,0.05536332179930796,-0.01574778931180315,-0.11909265667051133,-0.2364628988850442,-0.2069357939254133,-0.15378700499807765,0.17937716262975778,-0.13016532103037293,0.024605920799692427,-0.024605920799692427,-0.01574778931180315,-0.017777777777777778,0.008858131487889272,6.151480199923106e-05,-0.0629911572472126,-0.05536332179930796,0.22145328719723184,-0.03254133025759323,0.041584006151480196,0.044844290657439445,0.07972318339100345,0.11909265667051133,0.05536332179930796,0.024605920799692427,0.11374086889657825,0.14173010380622836,0.08421376393694734,-0.14173010380622836,0.2761399461745483,-0.12456747404844293,1523,618,226,336,197,691,2273,2978,2849,3349,0.6434957981109619,-0.3032936751842499,0.870650053024292,-0.7890110015869141,-13.653965898599377,-7.403917462504288,6.250048436095089,40.09400939941406
RS05_031,-0.004982698961937716,-0.029773164167627833,0.06698961937716265,-0.05536332179930796,-0.03844675124951941,-0.041584006151480196,-0.01574778931180315,0.07535563244905807,0.0271280276816609,0.14769703960015382,0.07535563244905807,0.28444444444444444,0.03844675124951941,-0.0629911572472126,-0.024605920799692427,-0.22145328719723184,-0.08882737408688965,-0.10340638216070744,-0.14173010380622836,-0.002214532871972318,-0.12456747404844293,-0.029773164167627833,0.2364628988850442,0.3188927335640138,-0.07111111111111111,0.07111111111111111,0.14173010380622836,-0.13016532103037293,0.006151480199923107,-0.13016532103037293,0.2288965782391388,-0.07972318339100345,-0.22145328719723184,0.07111111111111111,0.09842368319876971,0.0629911572472126,-0.01574778931180315,-0.0629911572472126,-0.2288965782391388,0.07111111111111111,0.21413302575932336,0.05911572472126105,0.16633602460592078,0.0271280276816609,0.05911572472126105,-0.08882737408688965,-0.09842368319876971,-0.08882737408688965,-0.012056901191849288,-0.07535563244905807,0.16633602460592078,-0.044844290657439445,0.0629911572472126,0.11909265667051133,0.024605920799692427,0.1085121107266436,0.09842368319876971,-0.09356401384083046,0.14173010380622836,0.2364628988850442,-0.04822760476739715,-0.17279507881584008,0.2288965782391388,0.006151480199923107,1394.5,587,328.5,513.5,259,814,2406,2985,2881,3354,0.6614763736724854,-0.34767863154411316,0.8350318670272827,-0.6974517703056335,-15.856611511119105,-9.52782048132956,6.328791029789546,42.693546295166016
RS05_032,0.04822760476739715,-0.017777777777777778,-0.06698961937716265,-0.03844675124951941,-0.029773164167627833,-0.13016532103037293,-0.0629911572472126,0.05173394848135333,-0.017777777777777778,0.186082276047674,0.019930795847750864,0.2599000384467512,-0.06698961937716265,-0.0629911572472126,-0.11374086889657825,-0.28444444444444444,-0.08882737408688965,-0.03844675124951941,-0.09842368319876971,0.05536332179930796,0.019930795847750864,-0.03543252595155709,0.3553094963475586,0.36472126105344094,0.041584006151480196,0.03844675124951941,0.14769703960015382,-0.17937716262975778,0.003936947327950788,-0.10340638216070744,0.2761399461745483,-0.13016532103037293,-0.12456747404844293,-0.07972318339100345,0.07535563244905807,-0.003936947327950788,-0.07972318339100345,-0.16000000000000003,-0.17279507881584008,-0.0629911572472126,0.1085121107266436,-0.05911572472126105,0.07972318339100345,-0.008858131487889272,0.029773164167627833,-0.07535563244905807,-0.08421376393694734,-0.0629911572472126,-0.03844675124951941,-0.022206843521722412,0.2364628988850442,-0.012056901191849288,0.1085121107266436,0.08421376393694734,0.03844675124951941,0.06698961937716265,0.07535563244905807,-0.017777777777777778,0.12456747404844293,0.16000000000000003,0.019930795847750864,-0.15378700499807765,0.17279507881584008,0.019930795847750864,1222.5,568.5,304.5,438,289.5,739,1979.5,2593,2531,2785.5,0.6331666111946106,-0.34860795736312866,0.7947172522544861,-0.7049511671066284,-13.782920587553974,-7.212880833994738,6.570039753559236,42.52824783325195
RS05_033,0.006151480199923107,-0.06698961937716265,0.0629911572472126,-0.16000000000000003,0.003936947327950788,-0.041584006151480196,0.08421376393694734,0.1929104190695886,-0.03254133025759323,0.11909265667051133,-0.08882737408688965,0.29287197231833906,0.05173394848135333,-0.05173394848135333,-0.09356401384083046,-0.29287197231833906,-0.07972318339100345,0.00024605920799692423,-0.03844675124951941,0.11374086889657825,-0.1929104190695886,0.1085121107266436,0.14173010380622836,0.13588619761630144,-0.14769703960015382,0.09356401384083046,0.024605920799692427,-0.07111111111111111,-0.03254133025759323,-0.03844675124951941,0.2288965782391388,-0.14173010380622836,-0.041584006151480196,0.07972318339100345,0.09356401384083046,0.029773164167627833,0.07111111111111111,-0.16000000000000003,-0.11374086889657825,-0.010396001537870049,0.2288965782391388,-0.09842368319876971,0.17279507881584008,0.13016532103037293,-0.11909265667051133,-0.12456747404844293,-0.17937716262975778,-0.11909265667051133,0.006151480199923107,0.0271280276816609,0.0271280276816609,-0.09842368319876971,-0.01574778931180315,0.14173010380622836,0.07972318339100345,0.13016532103037293,-0.024605920799692427,-0.029773164167627833,-0.012056901191849288,0.3553094963475586,-0.03254133025759323,-0.1929104190695886,0.09356401384083046,-0.10340638216070744,1714,712,312.5,515,263.5,866.5,2745,3403,3410,3756.5,0.6545366048812866,-0.3309914171695709,0.8565400838851929,-0.7375796437263489,-13.537597896039674,-7.2743033694817445,6.26329452655793,40.72873306274414
RS05_034,0.03844675124951941,-0.06698961937716265,-0.04822760476739715,-0.012056901191849288,-0.019930795847750864,-0.07535563244905807,-0.05536332179930796,0.09842368319876971,0.0271280276816609,0.14769703960015382,0.022206843521722412,0.28444444444444444,-0.08882737408688965,0.0629911572472126,-0.21413302575932336,-0.21413302575932336,-0.09356401384083046,-0.01574778931180315,-0.11374086889657825,-0.022206843521722412,0.08421376393694734,0.012056901191849288,0.2519646289888504,0.3278123798539023,0.019930795847750864,-0.022206843521722412,0.12456747404844293,-0.11374086889657825,-0.07535563244905807,-0.14769703960015382,0.2679584775086506,-0.14173010380622836,-0.2069357939254133,-0.04822760476739715,0.03844675124951941,0.019930795847750864,-0.09842368319876971,-0.14769703960015382,-0.1929104190695886,-0.08421376393694734,0.13016532103037293,-0.07535563244905807,0.14769703960015382,-0.010396001537870049,0.010396001537870049,-0.03254133025759323,-0.07111111111111111,0.012056901191849288,-0.14769703960015382,-0.04822760476739715,0.17937716262975778,-0.022206843521722412,0.13588619761630144,0.04822760476739715,0.09356401384083046,0.14769703960015382,0.08421376393694734,0.0629911572472126,0.11909265667051133,0.2364628988850442,0.09842368319876971,-0.09356401384083046,0.186082276047674,-0.05536332179930796,952.5,438,1146,962,657.5,755,1558.5,1857,2497,1989,0.7015331983566284,-0.44774603843688965,0.583135187625885,-0.4437698721885681,-13.519612197155539,-7.444165442065196,6.075446755090343,43.7000732421875
RS05_035,0.019930795847750864,0.004982698961937716,0.07111111111111111,-0.14769703960015382,0.01384083044982699,0.12456747404844293,0.1085121107266436,0.07535563244905807,0.024605920799692427,0.07111111111111111,0.09356401384083046,0.2761399461745483,0.03543252595155709,-0.017777777777777778,0.01384083044982699,-0.2679584775086506,-0.06698961937716265,-0.07535563244905807,-0.19986159169550174,0.16633602460592078,-0.3188927335640138,0.08882737408688965,-0.004982698961937716,0.12456747404844293,-0.186082276047674,0.13588619761630144,0.10340638216070744,-0.1085121107266436,-0.003936947327950788,-0.04822760476739715,0.14769703960015382,0.0015378700499807767,-0.09356401384083046,0.15378700499807765,0.03844675124951941,0.10340638216070744,-0.07972318339100345,-0.10340638216070744,-0.11909265667051133,-0.03844675124951941,0.17279507881584008,-0.024605920799692427,0.15378700499807765,0.13016532103037293,-0.09842368319876971,-0.01574778931180315,-0.09842368319876971,-0.2364628988850442,-0.05173394848135333,-0.07111111111111111,0.012056901191849288,-0.08421376393694734,0.03543252595155709,0.17279507881584008,0.08421376393694734,0.14173010380622836,-0.024605920799692427,-0.044844290657439445,0.14769703960015382,0.24415224913494812,-0.08421376393694734,-0.12456747404844293,0.2069357939254133,-0.16633602460592078,2163.5,1350,862,980.5,897,1346,2328,2854.5,2560,3101,0.30946290493011475,-0.0839419886469841,0.4810529351234436,-0.4461234211921692,-15.96797673168485,-10.98932520982525,4.9786515218596,43.31940460205078
RS05_036,0.019930795847750864,-0.007443291041906958,0.09842368319876971,-0.17937716262975778,-0.05911572472126105,0.07111111111111111,0.19986159169550174,0.12456747404844293,-0.07972318339100345,0.0629911572472126,-0.0271280276816609,0.24415224913494812,0.07972318339100345,-0.11374086889657825,-0.006151480199923107,-0.2761399461745483,-0.03254133025759323,0.03844675124951941,-0.04822760476739715,0.14769703960015382,-0.21413302575932336,0.19986159169550174,0.06698961937716265,0.14173010380622836,-0.13016532103037293,0.09356401384083046,0.17279507881584008,-0.13016532103037293,-0.041584006151480196,0.07111111111111111,0.12456747404844293,-0.07535563244905807,0.010396001537870049,0.186082276047674,0.05536332179930796,0.041584006151480196,0.029773164167627833,-0.1929104190695886,-0.16633602460592078,-0.019930795847750864,0.1929104190695886,0.03543252595155709,0.10340638216070744,0.14173010380622836,-0.09356401384083046,-0.06698961937716265,-0.1085121107266436,-0.22145328719723184,0.03543252595155709,0.06698961937716265,0.06698961937716265,-0.09842368319876971,-0.13588619761630144,0.07972318339100345,0.07535563244905807,0.19986159169550174,0.03543252595155709,-0.03254133025759323,0.0629911572472126,0.3014225297962323,-0.16633602460592078,-0.15378700499807765,0.03844675124951941,-0.08421376393694734,3031,1559,1268,1494,1150,1893,3930,4609,4416,4958,0.47815901041030884,-0.1859809309244156,0.586776852607727,-0.4944162368774414,-13.797555771642253,-6.540585919147379,7.2569698524948745,36.461334228515625
RS05_037,0.019930795847750864,-0.05911572472126105,-0.003014225297962322,-0.17937716262975778,-0.01574778931180315,-0.05911572472126105,0.2288965782391388,0.1929104190695886,-0.05536332179930796,0.07111111111111111,-0.09356401384083046,0.21413302575932336,0.07111111111111111,-0.041584006151480196,-0.044844290657439445,-0.2761399461745483,-0.0629911572472126,0.07972318339100345,-0.008858131487889272,0.1085121107266436,-0.1929104190695886,0.2288965782391388,0.03254133025759323,0.022206843521722412,-0.13016532103037293,0.09842368319876971,0.12456747404844293,-0.10340638216070744,-0.05173394848135333,0.11909265667051133,0.16000000000000003,-0.11374086889657825,-0.024605920799692427,0.14769703960015382,0.012056901191849288,-0.010396001537870049,-0.024605920799692427,-0.16633602460592078,-0.08882737408688965,-0.05536332179930796,0.2599000384467512,-0.08882737408688965,0.13588619761630144,0.16633602460592078,-0.2364628988850442,-0.10340638216070744,-0.1085121107266436,-0.16633602460592078,0.03543252595155709,0.002214532871972318,0.05536332179930796,-0.12456747404844293,-0.10340638216070744,0.08882737408688965,0.044844290657439445,0.186082276047674,-0.029773164167627833,0.012056901191849288,0.0629911572472126,0.29287197231833906,-0.07111111111111111,-0.16633602460592078,0.0271280276816609,-0.11374086889657825,1991,890,322,535,294,1001,2904,3474,3073,3860,0.5508453249931335,-0.21366508305072784,0.82536381483078,-0.7034367918968201,-13.379020925486538,-6.897283680226728,6.48173724525981,37.400543212890625
RS05_038,-0.01384083044982699,-0.06698961937716265,-0.12456747404844293,-0.11374086889657825,-0.024605920799692427,-0.05536332179930796,0.1929104190695886,0.2069357939254133,-0.01574778931180315,-0.003936947327950788,-0.05173394848135333,0.186082276047674,0.05536332179930796,-0.05911572472126105,-0.03254133025759323,-0.2761399461745483,-0.06698961937716265,0.024605920799692427,-0.019930795847750864,0.13588619761630144,-0.10340638216070744,0.16633602460592078,0.1085121107266436,0.01384083044982699,-0.1085121107266436,0.11909265667051133,0.14173010380622836,-0.07111111111111111,-0.09356401384083046,0.14769703960015382,0.15378700499807765,-0.019930795847750864,0.0629911572472126,0.05536332179930796,0.019930795847750864,-0.024605920799692427,-0.186082276047674,-0.1929104190695886,-0.06698961937716265,-0.05173394848135333,0.24415224913494812,-0.16000000000000003,0.08882737408688965,0.11374086889657825,-0.22145328719723184,-0.17279507881584008,0.017777777777777778,-0.14173010380622836,0.07111111111111111,0.00024605920799692423,0.08882737408688965,-0.07111111111111111,-0.2069357939254133,0.16633602460592078,0.04822760476739715,0.16633602460592078,-0.01384083044982699,0.04822760476739715,0.14769703960015382,0.31009611687812383,-0.03844675124951941,-0.1929104190695886,0.008858131487889272,-0.14769703960015382,4097,2948,1864,2130,2048,3055,4497,4951,4636,5334,0.22257384657859802,-0.06171991303563118,0.3871932923793793,-0.37038132548332214,-13.87965378879995,-7.631170474610417,6.248483314189532,35.95370864868164
RS05_039,-0.007443291041906958,0.08882737408688965,0.11374086889657825,-0.11909265667051133,-0.10340638216070744,0.1085121107266436,0.2519646289888504,0.11909265667051133,-0.07111111111111111,0.12456747404844293,-0.03844675124951941,0.2288965782391388,0.04822760476739715,-0.11909265667051133,0.024605920799692427,-0.09842368319876971,-0.044844290657439445,0.003014225297962322,0.017777777777777778,0.11909265667051133,-0.2069357939254133,0.16633602460592078,-0.017777777777777778,0.17937716262975778,-0.09356401384083046,0.2679584775086506,0.11909265667051133,-0.13588619761630144,-0.004982698961937716,0.024605920799692427,0.08882737408688965,-0.041584006151480196,-0.06698961937716265,0.21413302575932336,0.21413302575932336,0.07111111111111111,0.1929104190695886,-0.11909265667051133,-0.16633602460592078,0.03844675124951941,0.15378700499807765,0.03844675124951941,0.07111111111111111,0.13016532103037293,-0.07111111111111111,-0.06698961937716265,-0.09356401384083046,-0.11909265667051133,0.008858131487889272,0.13588619761630144,-0.05173394848135333,-0.12456747404844293,-0.15378700499807765,0.17279507881584008,0.17937716262975778,0.09356401384083046,0.07535563244905807,-0.05173394848135333,0.03844675124951941,0.29287197231833906,-0.08421376393694734,-0.13588619761630144,-0.01574778931180315,-0.09356401384083046,1994,860,689,946,513,1273,3714,4632,4220,4997,0.6614173054695129,-0.3582233786582947,0.7832241654396057,-0.6337592005729675,-13.726301814957713,-6.7764951893013325,6.949806625656381,37.807228088378906
RS05_040,0.03254133025759323,-0.11909265667051133,-0.12456747404844293,-0.04822760476739715,-0.04822760476739715,-0.13016532103037293,-0.03844675124951941,0.11909265667051133,-0.08421376393694734,0.21413302575932336,0.022206843521722412,0.24415224913494812,-0.07111111111111111,-0.0271280276816609,-0.12456747404844293,-0.2599000384467512,-0.07535563244905807,-0.010396001537870049,-0.09356401384083046,0.08882737408688965,0.03543252595155709,6.151480199923106e-05,0.3014225297962323,0.28444444444444444,0.01384083044982699,0.09356401384083046,0.13016532103037293,-0.17279507881584008,-0.012056901191849288,-0.0271280276816609,0.22145328719723184,-0.1929104190695886,-0.13588619761630144,-0.041584006151480196,0.08421376393694734,-0.05536332179930796,-0.03844675124951941,-0.14173010380622836,-0.0271280276816609,-0.10340638216070744,0.186082276047674,-0.1085121107266436,0.08421376393694734,0.05536332179930796,-0.029773164167627833,-0.11374086889657825,0.010396001537870049,0.044844290657439445,-0.003014225297962322,-0.05173394848135333,0.16633602460592078,-0.08882737408688965,0.06698961937716265,0.13588619761630144,0.14173010380622836,0.05911572472126105,-0.022206843521722412,0.017777777777777778,0.12456747404844293,0.1929104190695886,0.1085121107266436,-0.186082276047674,0.2679584775086506,-0.017777777777777778,1281,504,255,421,232,623,1972,2516,2752,2833,0.6904177069664001,-0.36474087834358215,0.8445039987564087,-0.7346360087394714,-12.561969445693663,-7.1910416818031,5.370927763890562,40.357757568359375
RS05_041,0.09356401384083046,0.041584006151480196,-0.09842368319876971,0.002214532871972318,0.07111111111111111,-0.14769703960015382,-0.11909265667051133,0.1085121107266436,0.07111111111111111,0.12456747404844293,-0.0271280276816609,0.29287197231833906,-0.15378700499807765,0.07972318339100345,-0.37425605536332185,-0.14173010380622836,-0.13588619761630144,0.044844290657439445,-0.1085121107266436,0.0271280276816609,0.05911572472126105,0.008858131487889272,0.13016532103037293,0.2288965782391388,0.03254133025759323,-0.12456747404844293,0.05173394848135333,-0.04822760476739715,-0.07535563244905807,-0.11909265667051133,0.2519646289888504,-0.12456747404844293,-0.15378700499807765,-0.06698961937716265,-0.07111111111111111,0.022206843521722412,-0.11374086889657825,-0.21413302575932336,-0.17937716262975778,-0.08882737408688965,0.06698961937716265,-0.16000000000000003,0.09842368319876971,-0.01384083044982699,-0.041584006151480196,-0.0015378700499807767,-0.09356401384083046,0.17279507881584008,-0.17279507881584008,-0.04822760476739715,0.17279507881584008,-0.09356401384083046,0.13016532103037293,-0.017777777777777778,0.07972318339100345,0.07972318339100345,0.08421376393694734,0.08882737408688965,0.07972318339100345,0.17279507881584008,0.16000000000000003,-0.05173394848135333,0.03844675124951941,-0.09356401384083046,1528,626,542,558,353,771,2383,3220,3308,3499,0.6817488670349121,-0.3680727779865265,0.807156503200531,-0.7113295197486877,-12.975081550657482,-6.728903002198786,6.246178548458696,36.48455810546875
RS05_042,0.006151480199923107,-0.09842368319876971,0.008858131487889272,0.022206843521722412,0.01574778931180315,-0.08882737408688965,-0.13588619761630144,0.16000000000000003,0.024605920799692427,0.11374086889657825,-0.05911572472126105,0.29287197231833906,-0.07972318339100345,0.03254133025759323,-0.2288965782391388,-0.1929104190695886,-0.13016532103037293,0.1085121107266436,-0.16633602460592078,0.03254133025759323,-0.017777777777777778,0.024605920799692427,0.1929104190695886,0.3014225297962323,0.003936947327950788,-0.10340638216070744,0.1085121107266436,-0.09356401384083046,-0.08882737408688965,-0.08882737408688965,0.19986159169550174,-0.14769703960015382,-0.06698961937716265,-0.029773164167627833,-0.0629911572472126,0.007443291041906958,-0.041584006151480196,-0.2599000384467512,-0.22145328719723184,-0.05911572472126105,0.1085121107266436,-0.08421376393694734,0.14769703960015382,-0.008858131487889272,-0.029773164167627833,0.05911572472126105,-0.09356401384083046,0.09356401384083046,-0.09842368319876971,-0.05536332179930796,0.1929104190695886,-0.07535563244905807,0.11909265667051133,-0.06698961937716265,0.04822760476739715,0.14769703960015382,0.05536332179930796,0.03543252595155709,0.10340638216070744,0.2761399461745483,0.05536332179930796,-0.05173394848135333,0.186082276047674,-0.16633602460592078,1647.5,631,352,566,294,880.5,3014,3956.5,4220,4270.5,0.7398474812507629,-0.4384320378303528,0.8697385787963867,-0.7634767889976501,-14.02685069986865,-7.547327992306903,6.479522707561746,41.464256286621094
RS05_043,0.0271280276816609,-0.08421376393694734,-0.01574778931180315,0.024605920799692427,0.0629911572472126,-0.06698961937716265,-0.11374086889657825,0.11374086889657825,0.1085121107266436,0.044844290657439445,0.0271280276816609,0.2519646289888504,-0.08421376393694734,0.11909265667051133,-0.2364628988850442,-0.15378700499807765,-0.16000000000000003,-0.041584006151480196,-0.186082276047674,0.044844290657439445,-0.003014225297962322,0.017777777777777778,0.1085121107266436,0.22145328719723184,-0.08421376393694734,-0.09842368319876971,0.07111111111111111,-0.09356401384083046,-0.08882737408688965,-0.17937716262975778,0.1929104190695886,-0.11909265667051133,-0.2364628988850442,-0.041584006151480196,-0.017777777777777778,0.0629911572472126,-0.1085121107266436,-0.14173010380622836,-0.2288965782391388,-0.07535563244905807,0.13016532103037293,-0.13016532103037293,0.17279507881584008,-0.01574778931180315,-0.06698961937716265,0.07535563244905807,-0.05173394848135333,0.10340638216070744,-0.13588619761630144,-0.05173394848135333,0.09842368319876971,-0.041584006151480196,0.13588619761630144,0.03543252595155709,0.08421376393694734,0.19986159169550174,0.03254133025759323,0.08421376393694734,0.044844290657439445,0.2679584775086506,0.08882737408688965,-0.006151480199923107,0.24415224913494812,-0.2069357939254133,2814,1839,1802,1702,1388,2321,3441,3959,3727,4242,0.33920228481292725,-0.139581099152565,0.45728251338005066,-0.37299686670303345,-15.79975978373852,-8.965068990461308,6.834690793277211,40.86725616455078
RS05_044,-0.019930795847750864,-0.0271280276816609,0.029773164167627833,-0.12456747404844293,-0.01574778931180315,0.11374086889657825,0.2364628988850442,0.14173010380622836,-0.017777777777777778,0.004982698961937716,-0.03543252595155709,0.22145328719723184,0.12456747404844293,0.017777777777777778,-0.022206843521722412,-0.2069357939254133,-0.022206843521722412,0.04822760476739715,-0.08421376393694734,0.13016532103037293,-0.2288965782391388,0.17279507881584008,-0.003936947327950788,0.012056901191849288,-0.21413302575932336,0.15378700499807765,0.13016532103037293,-0.08882737408688965,-0.019930795847750864,0.03254133025759323,0.13588619761630144,-0.024605920799692427,-0.041584006151480196,0.186082276047674,0.04822760476739715,0.03254133025759323,-0.044844290657439445,-0.08882737408688965,-0.11909265667051133,-0.07535563244905807,0.28444444444444444,-0.13016532103037293,0.14769703960015382,0.17279507881584008,-0.12456747404844293,-0.08421376393694734,-0.08882737408688965,-0.13588619761630144,-0.01574778931180315,-0.0015378700499807767,-0.05173394848135333,-0.16000000000000003,-0.16000000000000003,0.2069357939254133,0.13016532103037293,0.2069357939254133,-0.0271280276816609,-0.01574778931180315,0.08882737408688965,0.2679584775086506,-0.10340638216070744,-0.11909265667051133,0.13588619761630144,-0.13588619761630144,2065,1038,330,552,416,944,2481,3160,3086,3519,0.49660524725914,-0.19821393489837646,0.7624214887619019,-0.6965365409851074,-13.513044297416934,-8.278236644627274,5.2348076527896605,38.652015686035156
RS05_045,0.07111111111111111,0.044844290657439445,-0.07111111111111111,0.029773164167627833,-0.029773164167627833,-0.1085121107266436,-0.05536332179930796,0.041584006151480196,0.05911572472126105,0.15378700499807765,0.044844290657439445,0.3014225297962323,-0.10340638216070744,-0.03254133025759323,-0.19986159169550174,-0.2288965782391388,-0.10340638216070744,-0.07111111111111111,-0.1085121107266436,-0.024605920799692427,0.041584006151480196,-0.07535563244905807,0.3278123798539023,0.34602076124567477,0.008858131487889272,0.019930795847750864,0.11374086889657825,-0.17279507881584008,-0.03844675124951941,-0.11909265667051133,0.2069357939254133,-0.1085121107266436,-0.17937716262975778,-0.08882737408688965,0.09842368319876971,0.003936947327950788,-0.11909265667051133,-0.17937716262975778,-0.24415224913494812,-0.08421376393694734,0.12456747404844293,-0.11374086889657825,0.044844290657439445,-0.024605920799692427,0.029773164167627833,-0.07111111111111111,-0.05536332179930796,-0.029773164167627833,-0.0629911572472126,-0.05173394848135333,0.2364628988850442,-0.03844675124951941,0.1085121107266436,0.0629911572472126,0.03543252595155709,0.03844675124951941,0.08421376393694734,0.041584006151480196,0.1085121107266436,0.17279507881584008,0.029773164167627833,-0.09842368319876971,0.14769703960015382,0.002214532871972318,1730.5,1258.5,1121.5,1123,989,1371.5,2431,2846,2761,3136.5,0.37380272150039673,-0.22943337261676788,0.47253334522247314,-0.4217301607131958,-13.974427711394119,-8.060824834237156,5.913602877156963,41.4058952331543
