sample_id,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63
TJ03_014,-0.017777777777777778,-0.05173394848135333,-0.03844675124951941,-0.15378700499807765,-0.019930795847750864,-0.05173394848135333,0.2069357939254133,0.24415224913494812,-0.0271280276816609,0.0271280276816609,-0.08882737408688965,0.1929104190695886,0.09842368319876971,-0.0271280276816609,-0.05911572472126105,-0.2599000384467512,-0.05173394848135333,0.05173394848135333,-0.022206843521722412,0.07972318339100345,-0.1929104190695886,0.1929104190695886,0.05173394848135333,0.03543252595155709,-0.14769703960015382,0.10340638216070744,0.15378700499807765,-0.05173394848135333,-0.08882737408688965,0.07535563244905807,0.14173010380622836,-0.08421376393694734,-0.05536332179930796,0.11909265667051133,0.03254133025759323,-0.03254133025759323,-0.10340638216070744,-0.14173010380622836,-0.10340638216070744,-0.03844675124951941,0.29287197231833906,-0.07535563244905807,0.16000000000000003,0.14173010380622836,-0.16633602460592078,-0.13588619761630144,-0.11374086889657825,-0.14173010380622836,0.05911572472126105,-0.024605920799692427,0.03254133025759323,-0.07535563244905807,-0.1085121107266436,0.14173010380622836,0.03254133025759323,0.1929104190695886,-0.006151480199923107,0.012056901191849288,0.08882737408688965,0.34602076124567477,-0.09356401384083046,-0.186082276047674,0.041584006151480196,-0.09842368319876971
TJ03_015,-0.024605920799692427,-0.03543252595155709,-0.024605920799692427,-0.044844290657439445,-0.01384083044982699,0.07972318339100345,0.17279507881584008,0.16633602460592078,-0.09842368319876971,0.024605920799692427,0.002214532871972318,0.1929104190695886,0.01384083044982699,-0.03254133025759323,-0.022206843521722412,-0.24415224913494812,-0.0005536332179930795,-0.08882737408688965,-0.14769703960015382,0.2519646289888504,-0.2519646289888504,0.05173394848135333,0.03543252595155709,0.08421376393694734,-0.09356401384083046,0.15378700499807765,0.22145328719723184,-0.19986159169550174,-0.15378700499807765,0.05911572472126105,0.186082276047674,-0.05536332179930796,0.022206843521722412,0.10340638216070744,0.07111111111111111,0.07111111111111111,-0.03543252595155709,-0.22145328719723184,-0.16000000000000003,-0.08882737408688965,0.14769703960015382,-0.12456747404844293,0.10340638216070744,0.16633602460592078,-0.1085121107266436,-0.004982698961937716,-0.05536332179930796,-0.14173010380622836,-0.05536332179930796,0.03543252595155709,-0.03543252595155709,-0.1929104190695886,-0.1085121107266436,0.1929104190695886,0.16633602460592078,0.15378700499807765,-0.03543252595155709,0.01384083044982699,0.10340638216070744,0.22145328719723184,-0.08882737408688965,-0.13588619761630144,0.1085121107266436,-0.1085121107266436
TJ03_016,-0.041584006151480196,-0.05536332179930796,-0.01384083044982699,-0.13588619761630144,-0.09842368319876971,-0.11909265667051133,0.11374086889657825,0.16000000000000003,-0.019930795847750864,0.13588619761630144,-0.06698961937716265,0.19986159169550174,-0.01384083044982699,-0.05911572472126105,-0.029773164167627833,-0.28444444444444444,-0.044844290657439445,0.000984236831987697,-0.09356401384083046,0.07111111111111111,-0.08421376393694734,0.08421376393694734,0.19986159169550174,0.19986159169550174,-0.0629911572472126,0.14769703960015382,0.13588619761630144,-0.13016532103037293,-0.044844290657439445,-0.0005536332179930795,0.31009611687812383,-0.13588619761630144,-0.14173010380622836,0.09356401384083046,0.10340638216070744,-0.029773164167627833,-0.05911572472126105,-0.0629911572472126,-0.06698961937716265,-0.10340638216070744,0.2761399461745483,-0.07111111111111111,0.10340638216070744,0.13016532103037293,-0.0629911572472126,-0.13588619761630144,-0.05173394848135333,-0.09842368319876971,0.09356401384083046,0.0005536332179930795,0.12456747404844293,-0.07972318339100345,-0.07535563244905807,0.17937716262975778,0.13016532103037293,0.13588619761630144,-0.03254133025759323,-0.041584006151480196,0.11909265667051133,0.28444444444444444,-0.017777777777777778,-0.2364628988850442,0.09356401384083046,0.017777777777777778
TJ04_003,-0.044844290657439445,0.03844675124951941,0.09842368319876971,-0.16633602460592078,-0.0271280276816609,0.15378700499807765,0.21413302575932336,0.05911572472126105,0.022206843521722412,0.05911572472126105,0.044844290657439445,0.14769703960015382,-0.017777777777777778,0.1085121107266436,-0.003014225297962322,-0.15378700499807765,-0.041584006151480196,-0.002214532871972318,-0.14173010380622836,0.0629911572472126,-0.2519646289888504,0.21413302575932336,-0.13016532103037293,0.03254133025759323,-0.22145328719723184,0.15378700499807765,0.03844675124951941,-0.04822760476739715,-0.0629911572472126,0.05173394848135333,0.15378700499807765,-0.03543252595155709,-0.09356401384083046,0.1929104190695886,0.13016532103037293,0.16000000000000003,-0.0629911572472126,0.0271280276816609,-0.012056901191849288,0.01574778931180315,0.17937716262975778,-0.09356401384083046,0.13016532103037293,0.16633602460592078,-0.2599000384467512,-0.03844675124951941,-0.010396001537870049,-0.10340638216070744,0.03844675124951941,-0.003014225297962322,-0.006151480199923107,-0.012056901191849288,-0.044844290657439445,0.2069357939254133,0.186082276047674,0.19986159169550174,-0.11374086889657825,0.010396001537870049,0.09842368319876971,0.31009611687812383,-0.07111111111111111,-0.11909265667051133,0.14173010380622836,-0.15378700499807765
TJ04_004,0.0271280276816609,-0.024605920799692427,0.15378700499807765,-0.10340638216070744,-0.01384083044982699,0.2679584775086506,0.17279507881584008,0.041584006151480196,-0.13016532103037293,0.1929104190695886,0.0629911572472126,0.2761399461745483,-0.05536332179930796,0.11374086889657825,-0.11909265667051133,-0.12456747404844293,-0.012056901191849288,-0.024605920799692427,-0.22145328719723184,0.01384083044982699,-0.044844290657439445,0.16633602460592078,-0.03254133025759323,0.15378700499807765,-0.11909265667051133,0.14769703960015382,-0.008858131487889272,0.03844675124951941,-0.05173394848135333,0.041584006151480196,0.14769703960015382,-0.11909265667051133,0.01384083044982699,0.09356401384083046,0.08421376393694734,0.12456747404844293,0.05173394848135333,-0.0629911572472126,-0.0629911572472126,0.03254133025759323,0.15378700499807765,-0.08421376393694734,0.08421376393694734,0.17279507881584008,-0.11374086889657825,-0.0271280276816609,0.06698961937716265,-0.01574778931180315,-0.09842368319876971,-0.03844675124951941,-0.13016532103037293,-0.1085121107266436,-0.12456747404844293,0.186082276047674,0.31009611687812383,0.10340638216070744,-0.0271280276816609,0.07535563244905807,-0.007443291041906958,0.2069357939254133,-0.000984236831987697,-0.13016532103037293,0.21413302575932336,-0.24415224913494812
TJ04_005,-0.10340638216070744,0.017777777777777778,0.10340638216070744,-0.03844675124951941,-0.05911572472126105,0.2599000384467512,0.17937716262975778,0.07535563244905807,-0.09356401384083046,0.13016532103037293,0.041584006151480196,0.2288965782391388,0.05173394848135333,-0.03543252595155709,-0.041584006151480196,-0.0629911572472126,0.006151480199923107,0.09842368319876971,-0.11909265667051133,0.03844675124951941,-0.08882737408688965,0.21413302575932336,-0.10340638216070744,0.17279507881584008,-0.08421376393694734,0.21413302575932336,0.08882737408688965,-0.05173394848135333,-0.03543252595155709,0.08882737408688965,0.003014225297962322,0.008858131487889272,-0.019930795847750864,0.11374086889657825,0.16000000000000003,0.16000000000000003,0.05911572472126105,-0.1085121107266436,-0.05536332179930796,0.16000000000000003,0.1929104190695886,-0.14769703960015382,-0.03844675124951941,0.12456747404844293,-0.14173010380622836,0.03844675124951941,0.16000000000000003,-0.03254133025759323,0.03844675124951941,0.01574778931180315,-0.012056901191849288,0.024605920799692427,-0.17279507881584008,0.2679584775086506,0.2364628988850442,-0.03543252595155709,-0.0015378700499807767,0.03844675124951941,-0.041584006151480196,0.22145328719723184,-0.044844290657439445,-0.03844675124951941,0.22145328719723184,-0.3014225297962323
TJ04_006,0.07972318339100345,-0.05536332179930796,-0.012056901191849288,0.003014225297962322,-0.022206843521722412,-0.06698961937716265,-0.03844675124951941,0.22145328719723184,0.11909265667051133,0.05173394848135333,0.0015378700499807767,0.17279507881584008,-0.08421376393694734,0.08421376393694734,-0.11909265667051133,-0.06698961937716265,0.0271280276816609,0.04822760476739715,-0.186082276047674,-0.186082276047674,-0.03543252595155709,0.04822760476739715,-0.003936947327950788,0.11909265667051133,-0.03844675124951941,-0.006151480199923107,0.16633602460592078,-0.14769703960015382,0.05911572472126105,0.14173010380622836,-0.0015378700499807767,-0.16000000000000003,-0.14769703960015382,0.09842368319876971,-0.08882737408688965,-0.10340638216070744,-0.07111111111111111,-0.13588619761630144,-0.1085121107266436,-0.10340638216070744,0.17279507881584008,-0.01384083044982699,-0.003936947327950788,-0.05173394848135333,-0.019930795847750864,-0.10340638216070744,-0.05536332179930796,0.3553094963475586,-0.04822760476739715,-0.16000000000000003,0.2288965782391388,-0.15378700499807765,-0.003014225297962322,-0.017777777777777778,0.16000000000000003,0.08421376393694734,0.17279507881584008,0.024605920799692427,0.2288965782391388,0.2679584775086506,0.1085121107266436,-0.06698961937716265,0.3014225297962323,-0.03543252595155709
TJ04_010,-0.03543252595155709,0.022206843521722412,0.017777777777777778,-0.10340638216070744,0.05173394848135333,0.2069357939254133,0.16000000000000003,0.17937716262975778,0.07972318339100345,-0.12456747404844293,0.006151480199923107,0.14769703960015382,-0.019930795847750864,0.08882737408688965,0.09842368319876971,-0.16633602460592078,0.05173394848135333,-0.041584006151480196,-0.2519646289888504,0.05536332179930796,-0.3188927335640138,-0.0271280276816609,-0.17937716262975778,-0.0271280276816609,-0.17279507881584008,0.14769703960015382,0.07111111111111111,-0.16000000000000003,-0.0629911572472126,0.07111111111111111,0.05911572472126105,0.03254133025759323,0.01384083044982699,0.07111111111111111,-0.019930795847750864,0.08421376393694734,-0.01574778931180315,-0.05173394848135333,-0.04822760476739715,0.0271280276816609,0.16633602460592078,-0.19986159169550174,0.05911572472126105,0.21413302575932336,-0.03254133025759323,-0.05173394848135333,0.0271280276816609,-0.04822760476739715,-0.05536332179930796,0.041584006151480196,-0.08882737408688965,-0.17937716262975778,-0.14769703960015382,0.21413302575932336,0.24415224913494812,0.17279507881584008,-0.05911572472126105,-0.04822760476739715,0.08882737408688965,0.2069357939254133,0.01384083044982699,-0.08882737408688965,0.13588619761630144,-0.2519646289888504
TJ04_012,-0.04822760476739715,-0.09356401384083046,0.0629911572472126,-0.08882737408688965,-0.017777777777777778,0.17937716262975778,0.16633602460592078,0.03844675124951941,0.006151480199923107,0.11909265667051133,0.07972318339100345,0.14173010380622836,-0.044844290657439445,0.07972318339100345,-0.01384083044982699,-0.09356401384083046,0.03844675124951941,-0.05911572472126105,-0.24415224913494812,0.0629911572472126,-0.2761399461745483,0.24415224913494812,-0.13588619761630144,0.09842368319876971,-0.2519646289888504,0.14173010380622836,-0.003014225297962322,-0.11374086889657825,0.05536332179930796,0.09842368319876971,0.00024605920799692423,-0.07972318339100345,-0.10340638216070744,0.07972318339100345,0.05536332179930796,0.07972318339100345,0.0271280276816609,-0.019930795847750864,-0.03254133025759323,0.041584006151480196,0.07535563244905807,-0.12456747404844293,0.14769703960015382,0.19986159169550174,-0.2364628988850442,0.13016532103037293,-0.041584006151480196,0.008858131487889272,-0.07972318339100345,-0.0629911572472126,-0.11909265667051133,-0.029773164167627833,-0.01574778931180315,0.2364628988850442,0.13016532103037293,0.09842368319876971,-0.10340638216070744,-0.012056901191849288,0.10340638216070744,0.17937716262975778,-0.06698961937716265,-0.17937716262975778,0.29287197231833906,-0.19986159169550174
TJ04_013,0.010396001537870049,-0.04822760476739715,-0.09356401384083046,0.00024605920799692423,-0.08421376393694734,-0.11374086889657825,-0.0629911572472126,0.044844290657439445,0.0271280276816609,0.14173010380622836,0.05911572472126105,0.2364628988850442,-0.04822760476739715,-0.024605920799692427,-0.0629911572472126,-0.2288965782391388,-0.05911572472126105,-0.0629911572472126,-0.13016532103037293,-0.03254133025759323,0.05911572472126105,-0.10340638216070744,0.3553094963475586,0.34602076124567477,0.041584006151480196,0.04822760476739715,0.17279507881584008,-0.16633602460592078,-0.002214532871972318,-0.10340638216070744,0.2519646289888504,-0.08421376393694734,-0.14769703960015382,-0.09842368319876971,0.05911572472126105,-0.01574778931180315,-0.15378700499807765,-0.10340638216070744,-0.17279507881584008,-0.03254133025759323,0.14173010380622836,-0.07535563244905807,0.05911572472126105,-0.0271280276816609,0.08882737408688965,-0.13588619761630144,-0.012056901191849288,-0.0271280276816609,-0.029773164167627833,-0.03844675124951941,0.29287197231833906,-0.0271280276816609,0.044844290657439445,0.09842368319876971,0.0629911572472126,0.08882737408688965,0.11374086889657825,-0.01574778931180315,0.17279507881584008,0.16000000000000003,0.05911572472126105,-0.11374086889657825,0.2069357939254133,0.010396001537870049
TJ04_014,-0.041584006151480196,-0.044844290657439445,0.03254133025759323,-0.14173010380622836,-0.012056901191849288,-0.024605920799692427,0.13016532103037293,0.2069357939254133,-0.0271280276816609,0.03844675124951941,-0.09842368319876971,0.19986159169550174,0.07535563244905807,-0.08882737408688965,-0.01574778931180315,-0.2599000384467512,-0.019930795847750864,0.08421376393694734,-0.01384083044982699,0.05911572472126105,-0.28444444444444444,0.16000000000000003,0.06698961937716265,0.044844290657439445,-0.17937716262975778,0.13016532103037293,0.15378700499807765,-0.06698961937716265,-0.09356401384083046,0.024605920799692427,0.16000000000000003,-0.08882737408688965,0.007443291041906958,0.13016532103037293,0.01574778931180315,-0.008858131487889272,-0.01384083044982699,-0.16000000000000003,-0.11909265667051133,0.007443291041906958,0.28444444444444444,-0.041584006151480196,0.13588619761630144,0.1929104190695886,-0.13588619761630144,-0.13016532103037293,-0.16633602460592078,-0.17937716262975778,0.044844290657439445,0.019930795847750864,0.024605920799692427,-0.08421376393694734,-0.13016532103037293,0.14769703960015382,0.06698961937716265,0.19986159169550174,0.006151480199923107,0.0271280276816609,0.041584006151480196,0.3014225297962323,-0.07972318339100345,-0.2069357939254133,0.012056901191849288,-0.08421376393694734
TJ04_015,-0.0271280276816609,-0.11909265667051133,0.03844675124951941,0.017777777777777778,-0.003936947327950788,-0.10340638216070744,0.01384083044982699,0.1929104190695886,-0.05911572472126105,0.11374086889657825,-0.14173010380622836,0.3278123798539023,-0.10340638216070744,-0.11374086889657825,-0.2599000384467512,-0.2069357939254133,-0.15378700499807765,0.13588619761630144,-0.044844290657439445,0.0015378700499807767,-0.09356401384083046,0.22145328719723184,0.2069357939254133,0.17937716262975778,-0.03844675124951941,0.07535563244905807,0.11374086889657825,-0.16000000000000003,-0.022206843521722412,0.01574778931180315,0.14769703960015382,-0.0629911572472126,0.01384083044982699,0.01384083044982699,0.041584006151480196,-0.044844290657439445,0.01384083044982699,-0.29287197231833906,-0.16000000000000003,-0.044844290657439445,0.08421376393694734,-0.13016532103037293,0.07111111111111111,0.044844290657439445,-0.06698961937716265,-0.044844290657439445,-0.17937716262975778,0.07535563244905807,-0.07972318339100345,-0.03844675124951941,0.07972318339100345,-0.041584006151480196,0.03254133025759323,0.05173394848135333,-0.07535563244905807,0.03543252595155709,0.07972318339100345,0.08421376393694734,-0.008858131487889272,0.37425605536332185,-0.044844290657439445,-0.13588619761630144,0.05536332179930796,-0.1085121107266436
TJ04_029,-0.0005536332179930795,-0.08882737408688965,-0.03254133025759323,-0.1929104190695886,0.11374086889657825,-0.17937716262975778,0.186082276047674,0.15378700499807765,-0.08421376393694734,0.041584006151480196,-0.05911572472126105,0.2069357939254133,0.07111111111111111,-0.003014225297962322,-0.07111111111111111,-0.29287197231833906,-0.029773164167627833,-0.03543252595155709,-0.11374086889657825,0.010396001537870049,-0.019930795847750864,0.16633602460592078,0.07111111111111111,0.14769703960015382,-0.05173394848135333,0.07535563244905807,0.05911572472126105,0.08882737408688965,-0.11374086889657825,0.03844675124951941,0.2069357939254133,-0.09842368319876971,-0.0629911572472126,0.09842368319876971,-0.0271280276816609,-0.029773164167627833,-0.2519646289888504,-0.11909265667051133,0.008858131487889272,-0.05536332179930796,0.31009611687812383,-0.17279507881584008,0.13588619761630144,0.03254133025759323,-0.09842368319876971,-0.14769703960015382,0.044844290657439445,-0.1929104190695886,0.008858131487889272,-0.09356401384083046,0.15378700499807765,0.010396001537870049,-0.21413302575932336,0.07111111111111111,0.0629911572472126,0.11909265667051133,-0.05173394848135333,0.15378700499807765,0.0015378700499807767,0.1929104190695886,-0.09842368319876971,-0.1929104190695886,0.03254133025759323,-0.11374086889657825
TJ04_034,-0.029773164167627833,-0.09356401384083046,0.007443291041906958,-0.017777777777777778,-0.09842368319876971,-0.006151480199923107,0.029773164167627833,0.044844290657439445,-0.07972318339100345,0.186082276047674,0.09356401384083046,0.31009611687812383,-0.029773164167627833,-0.03844675124951941,-0.022206843521722412,-0.1929104190695886,-0.09842368319876971,-0.041584006151480196,-0.11909265667051133,0.04822760476739715,-0.01384083044982699,0.024605920799692427,0.2761399461745483,0.36472126105344094,0.017777777777777778,0.03543252595155709,0.17279507881584008,-0.12456747404844293,0.006151480199923107,-0.08421376393694734,0.2364628988850442,-0.13588619761630144,-0.21413302575932336,0.041584006151480196,0.09356401384083046,0.05911572472126105,0.03254133025759323,-0.10340638216070744,-0.2364628988850442,0.029773164167627833,0.08882737408688965,0.11374086889657825,0.16633602460592078,0.017777777777777778,0.07535563244905807,-0.022206843521722412,-0.06698961937716265,-0.1085121107266436,-0.03844675124951941,0.0005536332179930795,0.13016532103037293,-0.0629911572472126,0.10340638216070744,0.07535563244905807,0.07535563244905807,0.14173010380622836,0.04822760476739715,-0.07972318339100345,0.15378700499807765,0.22145328719723184,-0.002214532871972318,-0.17937716262975778,0.22145328719723184,-0.05911572472126105
TJ04_038,-0.019930795847750864,-0.14769703960015382,0.05911572472126105,0.010396001537870049,0.03543252595155709,-0.024605920799692427,-0.06698961937716265,0.13016532103037293,-0.022206843521722412,0.14173010380622836,0.019930795847750864,0.2364628988850442,-0.07111111111111111,0.05911572472126105,-0.12456747404844293,-0.1929104190695886,-0.06698961937716265,0.017777777777777778,-0.2519646289888504,0.14769703960015382,-0.13588619761630144,0.03543252595155709,0.024605920799692427,0.3188927335640138,-0.07535563244905807,-0.08882737408688965,0.07535563244905807,-0.08421376393694734,-0.04822760476739715,-0.1085121107266436,0.16633602460592078,-0.11374086889657825,-0.09356401384083046,0.019930795847750864,-0.019930795847750864,0.05173394848135333,0.01574778931180315,-0.17279507881584008,-0.17937716262975778,-0.03543252595155709,0.006151480199923107,-0.11909265667051133,0.17279507881584008,0.13588619761630144,-0.13588619761630144,0.14769703960015382,-0.1085121107266436,-0.01574778931180315,-0.16633602460592078,0.041584006151480196,0.002214532871972318,-0.01574778931180315,0.13016532103037293,0.007443291041906958,0.186082276047674,0.22145328719723184,-0.03844675124951941,0.002214532871972318,0.1085121107266436,0.2679584775086506,-0.003014225297962322,-0.08421376393694734,0.2599000384467512,-0.21413302575932336
TJ04_039,0.041584006151480196,0.022206843521722412,0.04822760476739715,-0.2069357939254133,-0.0629911572472126,0.09356401384083046,0.24415224913494812,0.11374086889657825,-0.01574778931180315,0.16000000000000003,-0.019930795847750864,0.2519646289888504,0.044844290657439445,-0.04822760476739715,0.008858131487889272,-0.15378700499807765,-0.1085121107266436,-0.09356401384083046,-0.03543252595155709,0.17279507881584008,-0.14173010380622836,0.14769703960015382,0.07111111111111111,0.21413302575932336,-0.14173010380622836,0.17937716262975778,0.03543252595155709,-0.10340638216070744,0.029773164167627833,0.012056901191849288,0.19986159169550174,-0.14173010380622836,0.01384083044982699,0.11374086889657825,0.16000000000000003,0.12456747404844293,0.08421376393694734,-0.05911572472126105,-0.029773164167627833,-0.04822760476739715,0.11374086889657825,-0.01574778931180315,0.11909265667051133,0.14173010380622836,-0.13016532103037293,-0.1085121107266436,-0.09842368319876971,-0.13016532103037293,-0.019930795847750864,0.11909265667051133,-0.03543252595155709,-0.12456747404844293,-0.08882737408688965,0.186082276047674,0.16633602460592078,0.12456747404844293,-0.041584006151480196,-0.07535563244905807,0.05173394848135333,0.3839138792772011,-0.00024605920799692423,-0.11374086889657825,0.010396001537870049,-0.14769703960015382
TJ04_044,-0.029773164167627833,-0.0629911572472126,0.05536332179930796,-0.15378700499807765,-0.14769703960015382,0.2069357939254133,0.10340638216070744,0.09356401384083046,-0.1085121107266436,0.17937716262975778,0.024605920799692427,0.2364628988850442,-0.019930795847750864,-0.044844290657439445,-0.029773164167627833,-0.186082276047674,-0.05911572472126105,-0.16000000000000003,-0.14769703960015382,0.17279507881584008,-0.11909265667051133,0.16000000000000003,0.186082276047674,0.2519646289888504,-0.05173394848135333,0.21413302575932336,0.09842368319876971,-0.19986159169550174,-0.01574778931180315,0.06698961937716265,0.17937716262975778,-0.09842368319876971,0.017777777777777778,0.03254133025759323,0.14173010380622836,0.09356401384083046,0.09356401384083046,-0.06698961937716265,-0.14769703960015382,0.012056901191849288,-0.002214532871972318,-0.041584006151480196,0.08882737408688965,0.09842368319876971,-0.06698961937716265,-0.0629911572472126,-0.05173394848135333,-0.09842368319876971,-0.03543252595155709,-0.007443291041906958,0.0271280276816609,-0.03543252595155709,-0.019930795847750864,0.186082276047674,0.13016532103037293,0.08882737408688965,0.07535563244905807,0.000984236831987697,0.07111111111111111,0.37425605536332185,-0.012056901191849288,-0.1085121107266436,0.13588619761630144,-0.16633602460592078
TJ04_049,-0.004982698961937716,-0.012056901191849288,0.05173394848135333,-0.14769703960015382,-0.029773164167627833,0.08421376393694734,0.21413302575932336,0.2519646289888504,-0.07972318339100345,0.09356401384083046,-0.03254133025759323,0.24415224913494812,0.09842368319876971,-0.05536332179930796,-0.002214532871972318,-0.17937716262975778,-0.03254133025759323,0.01574778931180315,0.03844675124951941,0.16000000000000003,-0.2519646289888504,0.16000000000000003,0.07111111111111111,0.06698961937716265,-0.16000000000000003,0.13588619761630144,0.11374086889657825,-0.07111111111111111,-0.041584006151480196,0.06698961937716265,0.08882737408688965,-0.0629911572472126,-0.002214532871972318,0.13016532103037293,0.09842368319876971,-0.010396001537870049,0.08421376393694734,-0.16633602460592078,-0.11374086889657825,-0.0271280276816609,0.22145328719723184,-0.041584006151480196,0.12456747404844293,0.16000000000000003,-0.05536332179930796,-0.05911572472126105,-0.07972318339100345,-0.15378700499807765,0.09356401384083046,0.09842368319876971,-0.01574778931180315,-0.14173010380622836,-0.186082276047674,0.16000000000000003,0.16000000000000003,0.09356401384083046,-0.017777777777777778,-0.05173394848135333,0.0629911572472126,0.31009611687812383,-0.05173394848135333,-0.22145328719723184,0.06698961937716265,-0.17279507881584008
TJ04_053,0.029773164167627833,0.007443291041906958,0.06698961937716265,-0.08421376393694734,0.13016532103037293,-0.09356401384083046,-0.029773164167627833,0.186082276047674,0.0629911572472126,-0.022206843521722412,-0.13016532103037293,0.2599000384467512,-0.029773164167627833,-0.07972318339100345,-0.003014225297962322,-0.3553094963475586,-0.07111111111111111,-0.024605920799692427,-0.15378700499807765,0.10340638216070744,-0.29287197231833906,-0.05911572472126105,0.09356401384083046,0.11909265667051133,-0.14769703960015382,-0.012056901191849288,0.14173010380622836,-0.17279507881584008,-0.0629911572472126,-0.07111111111111111,0.15378700499807765,-0.03543252595155709,0.11909265667051133,-0.05911572472126105,-0.03844675124951941,0.022206843521722412,-0.03254133025759323,-0.3553094963475586,-0.22145328719723184,-0.03844675124951941,0.16000000000000003,-0.15378700499807765,0.04822760476739715,0.13016532103037293,-0.07972318339100345,0.05911572472126105,-0.14173010380622836,-0.11909265667051133,0.006151480199923107,0.0015378700499807767,0.11909265667051133,-0.13588619761630144,-0.11909265667051133,0.022206843521722412,0.041584006151480196,0.08421376393694734,0.01574778931180315,-0.03844675124951941,-0.017777777777777778,0.14769703960015382,-0.008858131487889272,-0.09356401384083046,0.1085121107266436,-0.19986159169550174
TJ04_055,-0.0271280276816609,-0.19986159169550174,0.14173010380622836,-0.024605920799692427,0.05911572472126105,-0.003936947327950788,0.019930795847750864,0.2519646289888504,-0.07972318339100345,0.14769703960015382,-0.2069357939254133,0.13588619761630144,0.0005536332179930795,0.0629911572472126,-0.03844675124951941,-0.22145328719723184,-0.019930795847750864,0.16633602460592078,-0.13588619761630144,0.16633602460592078,-0.186082276047674,0.19986159169550174,-0.1929104190695886,-0.0015378700499807767,-0.14173010380622836,0.01574778931180315,0.08882737408688965,0.03254133025759323,-0.05911572472126105,-0.008858131487889272,0.12456747404844293,-0.14173010380622836,-0.029773164167627833,0.15378700499807765,-0.07535563244905807,0.003014225297962322,0.03844675124951941,-0.19986159169550174,-0.14769703960015382,-0.004982698961937716,0.11909265667051133,-0.05173394848135333,0.09356401384083046,0.21413302575932336,-0.14769703960015382,0.03254133025759323,-0.04822760476739715,0.024605920799692427,-0.0629911572472126,-0.01574778931180315,0.007443291041906958,-0.07111111111111111,-0.008858131487889272,0.029773164167627833,0.2069357939254133,0.17279507881584008,-0.008858131487889272,0.06698961937716265,0.03543252595155709,0.29287197231833906,-0.010396001537870049,-0.19986159169550174,0.05911572472126105,-0.24415224913494812
TJ04_056,0.041584006151480196,-0.04822760476739715,-0.003014225297962322,0.029773164167627833,0.08882737408688965,-0.05536332179930796,-0.06698961937716265,0.07972318339100345,0.041584006151480196,0.06698961937716265,0.07111111111111111,0.2519646289888504,-0.07972318339100345,0.010396001537870049,-0.14173010380622836,-0.31009611687812383,-0.11374086889657825,-0.08882737408688965,-0.2069357939254133,0.05911572472126105,-0.0629911572472126,-0.09842368319876971,0.2364628988850442,0.2679584775086506,-0.05536332179930796,-0.0629911572472126,0.15378700499807765,-0.17279507881584008,-0.11909265667051133,-0.13016532103037293,0.2679584775086506,-0.07111111111111111,-0.1085121107266436,-0.07972318339100345,-0.004982698961937716,0.10340638216070744,-0.17279507881584008,-0.186082276047674,-0.2679584775086506,-0.05173394848135333,0.14173010380622836,-0.14769703960015382,0.07535563244905807,0.022206843521722412,6.151480199923106e-05,0.0271280276816609,-0.06698961937716265,-0.05536332179930796,-0.07535563244905807,-0.01574778931180315,0.17937716262975778,-0.05911572472126105,0.012056901191849288,0.05911572472126105,0.05173394848135333,0.12456747404844293,0.019930795847750864,-0.0015378700499807767,0.09356401384083046,0.19986159169550174,0.022206843521722412,-0.029773164167627833,0.22145328719723184,-0.11374086889657825
TJ04_058,0.029773164167627833,-0.041584006151480196,0.11909265667051133,-0.16633602460592078,0.05911572472126105,0.13588619761630144,0.1085121107266436,0.16633602460592078,-0.04822760476739715,0.06698961937716265,0.007443291041906958,0.31009611687812383,-0.0271280276816609,0.044844290657439445,-0.01384083044982699,-0.24415224913494812,-0.03543252595155709,0.07111111111111111,-0.11909265667051133,0.17937716262975778,-0.2761399461745483,0.1085121107266436,0.041584006151480196,0.04822760476739715,-0.15378700499807765,0.044844290657439445,0.07535563244905807,-0.029773164167627833,-0.17279507881584008,-0.01574778931180315,0.2069357939254133,-0.022206843521722412,0.07972318339100345,0.12456747404844293,0.03254133025759323,0.11374086889657825,0.05536332179930796,-0.2069357939254133,-0.07535563244905807,-0.012056901191849288,0.16633602460592078,-0.12456747404844293,0.11374086889657825,0.1929104190695886,-0.12456747404844293,-0.0271280276816609,-0.05911572472126105,-0.1929104190695886,-0.05173394848135333,0.05536332179930796,-0.03844675124951941,-0.14173010380622836,-0.1085121107266436,0.11909265667051133,0.2069357939254133,0.17937716262975778,-0.03254133025759323,-0.012056901191849288,0.044844290657439445,0.2288965782391388,0.03254133025759323,-0.09356401384083046,0.09842368319876971,-0.186082276047674
