sample_id,longitude,latitude,map_url,second_reader_class_name,second_reader_confidence,imagery_source_used,imagery_date_visible,reviewer_initials,review_timestamp_utc,interpretation_notes
ADV_VHR_RB_037,101.3193785446169,6.240334068364015,"https://www.google.com/maps/search/?api=1&query=6.240334068364015,101.3193785446169",,,,,,,
ADV_VHR_RB_038,100.77188450182139,6.472079401202658,"https://www.google.com/maps/search/?api=1&query=6.472079401202658,100.77188450182139",,,,,,,
ADV_VHR_RB_039,100.37770535631739,6.603829180244935,"https://www.google.com/maps/search/?api=1&query=6.603829180244935,100.37770535631739",,,,,,,
ADV_VHR_RB_040,100.89524236870518,6.601605142764291,"https://www.google.com/maps/search/?api=1&query=6.601605142764291,100.89524236870518",,,,,,,
ADV_VHR_RB_041,101.09326436900675,6.53664175011941,"https://www.google.com/maps/search/?api=1&query=6.53664175011941,101.09326436900675",,,,,,,
ADV_VHR_RB_042,100.82455378059356,6.666839220783098,"https://www.google.com/maps/search/?api=1&query=6.666839220783098,100.82455378059356",,,,,,,
ADV_VHR_RB_043,100.44988205962393,6.55197524135063,"https://www.google.com/maps/search/?api=1&query=6.55197524135063,100.44988205962393",,,,,,,
ADV_VHR_RB_044,100.65257475229666,6.676927470604683,"https://www.google.com/maps/search/?api=1&query=6.676927470604683,100.65257475229666",,,,,,,
ADV_VHR_RB_045,101.11551243432925,5.472614738379472,"https://www.google.com/maps/search/?api=1&query=5.472614738379472,101.11551243432925",,,,,,,
ADV_VHR_RB_046,100.84947175213281,6.6518671108018355,"https://www.google.com/maps/search/?api=1&query=6.6518671108018355,100.84947175213281",,,,,,,
ADV_VHR_FO_047,101.1036978847027,5.49465390453667,"https://www.google.com/maps/search/?api=1&query=5.49465390453667,101.1036978847027",,,,,,,
ADV_VHR_RB_048,101.23122934580326,6.614829867605059,"https://www.google.com/maps/search/?api=1&query=6.614829867605059,101.23122934580326",,,,,,,
ADV_VHR_RB_049,100.46766276097023,6.6981746867200656,"https://www.google.com/maps/search/?api=1&query=6.6981746867200656,100.46766276097023",,,,,,,
ADV_VHR_RB_050,101.1413719928848,6.518882856615399,"https://www.google.com/maps/search/?api=1&query=6.518882856615399,101.1413719928848",,,,,,,
ADV_VHR_RB_051,100.53973272426036,6.048121656755035,"https://www.google.com/maps/search/?api=1&query=6.048121656755035,100.53973272426036",,,,,,,
ADV_VHR_RB_052,101.16528469712227,6.488792878924584,"https://www.google.com/maps/search/?api=1&query=6.488792878924584,101.16528469712227",,,,,,,
ADV_VHR_OA_053,100.56742448777257,5.0092430436977,"https://www.google.com/maps/search/?api=1&query=5.0092430436977,100.56742448777257",,,,,,,
ADV_VHR_PA_054,100.62964295317195,4.934532914453319,"https://www.google.com/maps/search/?api=1&query=4.934532914453319,100.62964295317195",,,,,,,
ADV_VHR_PA_055,100.46402378166066,5.043056927392068,"https://www.google.com/maps/search/?api=1&query=5.043056927392068,100.46402378166066",,,,,,,
ADV_VHR_OA_056,101.38016563916942,6.51466917892442,"https://www.google.com/maps/search/?api=1&query=6.51466917892442,101.38016563916942",,,,,,,
ADV_VHR_OA_057,100.5916790634778,5.060686366418426,"https://www.google.com/maps/search/?api=1&query=5.060686366418426,100.5916790634778",,,,,,,
ADV_VHR_OA_058,100.85597482132876,4.077283933260145,"https://www.google.com/maps/search/?api=1&query=4.077283933260145,100.85597482132876",,,,,,,
ADV_VHR_OA_059,102.53458801677961,5.717103433423442,"https://www.google.com/maps/search/?api=1&query=5.717103433423442,102.53458801677961",,,,,,,
ADV_VHR_OA_060,100.64725805521053,4.989684851122183,"https://www.google.com/maps/search/?api=1&query=4.989684851122183,100.64725805521053",,,,,,,
ADV_VHR_OA_061,100.54171088947143,5.943898767647855,"https://www.google.com/maps/search/?api=1&query=5.943898767647855,100.54171088947143",,,,,,,
ADV_VHR_OP_062,102.90788685472863,5.242512666611459,"https://www.google.com/maps/search/?api=1&query=5.242512666611459,102.90788685472863",,,,,,,
ADV_VHR_OA_063,100.43826401717419,5.680317830046985,"https://www.google.com/maps/search/?api=1&query=5.680317830046985,100.43826401717419",,,,,,,
ADV_VHR_OA_064,102.36574894250053,5.992346830161795,"https://www.google.com/maps/search/?api=1&query=5.992346830161795,102.36574894250053",,,,,,,
ADV_VHR_OA_065,100.35972461232477,6.377101984590173,"https://www.google.com/maps/search/?api=1&query=6.377101984590173,100.35972461232477",,,,,,,
ADV_VHR_PA_066,100.47691759257535,6.078375985845395,"https://www.google.com/maps/search/?api=1&query=6.078375985845395,100.47691759257535",,,,,,,
ADV_VHR_OA_067,100.21624011999337,6.401845725226338,"https://www.google.com/maps/search/?api=1&query=6.401845725226338,100.21624011999337",,,,,,,
ADV_VHR_PA_068,100.53190334593693,6.077636113899004,"https://www.google.com/maps/search/?api=1&query=6.077636113899004,100.53190334593693",,,,,,,
ADV_VHR_OA_069,100.46241071708224,6.632582467132974,"https://www.google.com/maps/search/?api=1&query=6.632582467132974,100.46241071708224",,,,,,,
ADV_VHR_PA_070,102.19640042672867,6.154097501631225,"https://www.google.com/maps/search/?api=1&query=6.154097501631225,102.19640042672867",,,,,,,
ADV_VHR_PA_071,100.27450424571337,6.538093838345731,"https://www.google.com/maps/search/?api=1&query=6.538093838345731,100.27450424571337",,,,,,,
ADV_VHR_OA_072,102.71951523842382,5.619258241550012,"https://www.google.com/maps/search/?api=1&query=5.619258241550012,102.71951523842382",,,,,,,
ADV_VHR_OA_073,100.2423056808316,6.25145776109782,"https://www.google.com/maps/search/?api=1&query=6.25145776109782,100.2423056808316",,,,,,,
ADV_VHR_PA_074,102.31731455423137,6.0017631378364005,"https://www.google.com/maps/search/?api=1&query=6.0017631378364005,102.31731455423137",,,,,,,
ADV_VHR_OA_075,100.44183121219741,5.844375951001693,"https://www.google.com/maps/search/?api=1&query=5.844375951001693,100.44183121219741",,,,,,,
ADV_VHR_OA_076,102.48705154748771,5.843162129208842,"https://www.google.com/maps/search/?api=1&query=5.843162129208842,102.48705154748771",,,,,,,
ADV_VHR_OA_077,100.41471151986698,5.877702218763153,"https://www.google.com/maps/search/?api=1&query=5.877702218763153,100.41471151986698",,,,,,,
ADV_VHR_OP_078,100.63414804548508,4.380038982750768,"https://www.google.com/maps/search/?api=1&query=4.380038982750768,100.63414804548508",,,,,,,
ADV_VHR_OA_079,100.84550521532154,4.082483351500063,"https://www.google.com/maps/search/?api=1&query=4.082483351500063,100.84550521532154",,,,,,,
ADV_VHR_OA_080,102.94346038102366,5.255449799706278,"https://www.google.com/maps/search/?api=1&query=5.255449799706278,102.94346038102366",,,,,,,
ADV_VHR_PA_081,100.28182348431578,6.1123405888217555,"https://www.google.com/maps/search/?api=1&query=6.1123405888217555,100.28182348431578",,,,,,,
ADV_VHR_OA_082,100.18322276630842,2.703430315245555,"https://www.google.com/maps/search/?api=1&query=2.703430315245555,100.18322276630842",,,,,,,
ADV_VHR_OA_083,100.51810202455358,6.525989650824765,"https://www.google.com/maps/search/?api=1&query=6.525989650824765,100.51810202455358",,,,,,,
ADV_VHR_PA_084,100.48951223670285,5.978947334181353,"https://www.google.com/maps/search/?api=1&query=5.978947334181353,100.48951223670285",,,,,,,
ADV_VHR_PA_085,100.19982447656541,6.517359680432813,"https://www.google.com/maps/search/?api=1&query=6.517359680432813,100.19982447656541",,,,,,,
ADV_VHR_OA_086,100.36476998956499,6.353391642809801,"https://www.google.com/maps/search/?api=1&query=6.353391642809801,100.36476998956499",,,,,,,
ADV_VHR_OA_087,101.86067576941633,6.251354233388867,"https://www.google.com/maps/search/?api=1&query=6.251354233388867,101.86067576941633",,,,,,,
ADV_VHR_PA_088,100.33985057912636,6.1819795133578115,"https://www.google.com/maps/search/?api=1&query=6.1819795133578115,100.33985057912636",,,,,,,
ADV_VHR_OA_089,100.22020383247238,6.543610180784419,"https://www.google.com/maps/search/?api=1&query=6.543610180784419,100.22020383247238",,,,,,,
ADV_VHR_OA_090,100.21494861378739,6.677032808909587,"https://www.google.com/maps/search/?api=1&query=6.677032808909587,100.21494861378739",,,,,,,
ADV_VHR_OA_091,100.43921283167445,6.374535854375461,"https://www.google.com/maps/search/?api=1&query=6.374535854375461,100.43921283167445",,,,,,,
ADV_VHR_PA_092,101.8423051331874,6.004435408261642,"https://www.google.com/maps/search/?api=1&query=6.004435408261642,101.8423051331874",,,,,,,
ADV_VHR_BU_093,100.44219128622383,5.229246300062018,"https://www.google.com/maps/search/?api=1&query=5.229246300062018,100.44219128622383",,,,,,,
ADV_VHR_OA_094,100.66700701519538,6.165573118338451,"https://www.google.com/maps/search/?api=1&query=6.165573118338451,100.66700701519538",,,,,,,
ADV_VHR_PA_095,100.32583782964943,6.15773675665623,"https://www.google.com/maps/search/?api=1&query=6.15773675665623,100.32583782964943",,,,,,,
TJ04_027,101.6003831,4.7790145,"https://www.google.com/maps/search/?api=1&query=4.7790145,101.6003831",,,,,,,
TJ04_008,101.6314118,2.6688779,"https://www.google.com/maps/search/?api=1&query=2.6688779,101.6314118",,,,,,,
TJ04_030,101.5016115,3.9731759,"https://www.google.com/maps/search/?api=1&query=3.9731759,101.5016115",,,,,,,
